Li,DEPTHUPPER
881.814,9964.0
843.405,9530.0
843.405,9530.0
843.405,9530.0
843.405,9530.0
430.818,4868.0
430.818,4868.0
733.134,8284.0
733.134,8284.0
718.7969999999999,8122.0
719.151,8126.0
832.785,9410.0
876.6809999999999,9906.0
754.4625,8525.0
754.4625,8525.0
520.6455,5883.0
521.088,5888.0
555.3375,6275.0
555.3375,6275.0
555.3375,6275.0
560.2049999999999,6330.0
548.346,6196.0
687.645,7770.0
687.9105,7773.0
688.0875,7775.0
687.645,7770.0
687.645,7770.0
687.645,7770.0
924.3824999999999,10445.0
931.5509999999999,10526.0
955.7115,10799.0
757.737,8562.0
1012.9709999999999,11446.0
462.5895,5227.0
818.8905,9253.0
818.8905,9253.0
772.5165,8729.0
772.5165,8729.0
772.5165,8729.0
772.5165,8729.0
741.0105,8373.0
741.0105,8373.0
741.0105,8373.0
741.0105,8373.0
741.0105,8373.0
817.563,9238.0
727.293,8218.0
723.6645,8177.0
727.293,8218.0
877.92,9920.0
870.3974999999999,9835.0
611.358,6908.0
615.252,6952.0
884.7344999999999,9997.0
897.8325,10145.0
816.5894999999999,9227.0
977.04,11040.0
698.3534999999999,7891.0
698.3534999999999,7891.0
204.789,2314.0
867.477,9802.0
620.9159999999999,7016.0
620.9159999999999,7016.0
141.6,1600.0
141.6,1600.0
661.5374999999999,7475.0
940.9319999999999,10632.0
862.4325,9745.0
862.4325,9745.0
862.4325,9745.0
890.31,10060.0
780.216,8816.0
517.1055,5843.0
517.1055,5843.0
886.593,10018.0
950.7555,10743.0
754.9934999999999,8531.0
851.193,9618.0
850.0424999999999,9605.0
703.4865,7949.0
660.564,7464.0
977.217,11042.0
771.8969999999999,8722.0
410.02049999999997,4633.0
410.02049999999997,4633.0
595.959,6734.0
1011.2895,11427.0
975.3584999999999,11021.0
661.626,7476.0
661.626,7476.0
876.858,9908.0
876.858,9908.0
883.584,9984.0
883.584,9984.0
680.211,7686.0
680.211,7686.0
660.741,7466.0
561.3555,6343.0
655.3425,7405.0
660.387,7462.0
744.285,8410.0
639.1469999999999,7222.0
975.7125,11025.0
865.2645,9777.0
279.12899999999996,3154.0
279.12899999999996,3154.0
668.706,7556.0
686.583,7758.0
686.583,7758.0
745.6125,8425.0
765.525,8650.0
797.6505,9013.0
963.765,10890.0
394.71,4460.0
394.71,4460.0
974.031,11006.0
779.5965,8809.0
779.5965,8809.0
545.16,6160.0
662.7764999999999,7489.0
662.7764999999999,7489.0
661.0949999999999,7470.0
840.75,9500.0
840.1305,9493.0
813.846,9196.0
814.1115,9199.0
813.669,9194.0
801.4559999999999,9056.0
813.9345,9197.0
813.9345,9197.0
813.3149999999999,9190.0
808.005,9130.0
838.3605,9473.0
814.8195,9207.0
786.765,8890.0
818.0939999999999,9244.0
835.8824999999999,9445.0
819.333,9258.0
92.39399999999999,1044.0
895.3544999999999,10117.0
1012.7054999999999,11443.0
814.1115,9199.0
746.409,8434.0
1042.6185,11781.0
1042.6185,11781.0
1042.6185,11781.0
1042.6185,11781.0
984.5625,11125.0
1057.8405,11953.0
1057.8405,11953.0
1057.8405,11953.0
994.1205,11233.0
994.1205,11233.0
1017.6614999999999,11499.0
1006.776,11376.0
1006.776,11376.0
790.482,8932.0
789.5084999999999,8921.0
911.2845,10297.0
911.2845,10297.0
898.8945,10157.0
854.025,9650.0
1048.3709999999999,11846.0
853.4939999999999,9644.0
801.5445,9057.0
840.396,9496.0
816.1469999999999,9222.0
816.1469999999999,9222.0
575.781,6506.0
871.2824999999999,9845.0
597.8175,6755.0
908.718,10268.0
906.4169999999999,10242.0
831.6787499999999,9397.5
804.0224999999999,9085.0
837.387,9462.0
783.2249999999999,8850.0
530.115,5990.0
538.9649999999999,6090.0
601.4459999999999,6796.0
601.4459999999999,6796.0
540.0269999999999,6102.0
530.9114999999999,5999.0
540.0269999999999,6102.0
962.3489999999999,10874.0
962.3489999999999,10874.0
590.3834999999999,6671.0
551.5319999999999,6232.0
551.5319999999999,6232.0
551.5319999999999,6232.0
589.0559999999999,6656.0
589.0559999999999,6656.0
589.0559999999999,6656.0
588.525,6650.0
589.41,6660.0
589.41,6660.0
589.41,6660.0
391.16999999999996,4420.0
394.4445,4457.0
394.4445,4457.0
392.67449999999997,4437.0
390.28499999999997,4410.0
390.28499999999997,4410.0
448.7835,5071.0
448.7835,5071.0
700.92,7920.0
700.92,7920.0
700.92,7920.0
692.424,7824.0
693.486,7836.0
693.486,7836.0
378.072,4272.0
378.072,4272.0
641.625,7250.0
641.625,7250.0
641.625,7250.0
721.983,8158.0
807.9164999999999,9129.0
951.7289999999999,10754.0
1142.6235,12911.0
1142.6235,12911.0
800.04,9040.0
799.155,9030.0
799.155,9030.0
804.9074999999999,9095.0
700.92,7920.0
700.92,7920.0
591.357,6682.0
527.23875,5957.5
962.703,10878.0
884.7344999999999,9997.0
338.955,3830.0
462.2355,5223.0
458.60699999999997,5182.0
743.7539999999999,8404.0
742.0725,8385.0
747.117,8442.0
742.0725,8385.0
710.1239999999999,8024.0
710.1239999999999,8024.0
662.688,7488.0
659.1479999999999,7448.0
709.8584999999999,8021.0
484.97999999999996,5480.0
484.97999999999996,5480.0
484.97999999999996,5480.0
686.4945,7757.0
686.4945,7757.0
789.2429999999999,8918.0
613.836,6936.0
575.25,6500.0
400.905,4530.0
534.9825,6045.0
633.9254999999999,7163.0
412.4985,4661.0
425.0655,4803.0
569.586,6436.0
590.472,6672.0
687.468,7768.0
857.919,9694.0
412.32149999999996,4659.0
400.02,4520.0
403.914,4564.0
1310.331,14806.0
1271.745,14370.0
1386.087,15662.0
1276.701,14426.0
1272.5415,14379.0
1273.9575,14395.0
1275.1965,14409.0
1276.701,14426.0
1341.6599999999999,15160.0
1217.229,13754.0
1022.0865,11549.0
1477.242,16692.0
721.6289999999999,8154.0
1155.3674999999998,13055.0
1155.3674999999998,13055.0
610.827,6902.0
261.606,2956.0
261.606,2956.0
261.606,2956.0
330.282,3732.0
738.5324999999999,8345.0
838.0949999999999,9470.0
733.4879999999999,8288.0
239.12699999999998,2702.0
640.8285,7241.0
1025.0069999999998,11582.0
814.377,9202.0
815.0849999999999,9210.0
1031.4675,11655.0
855.4409999999999,9666.0
1086.6029999999998,12278.0
801.3675,9055.0
813.3149999999999,9190.0
744.0195,8407.0
1292.1,14600.0
1421.664,16064.0
655.077,7402.0
867.5654999999999,9803.0
1003.5015,11339.0
587.3745,6637.0
861.459,9734.0
861.99,9740.0
744.8159999999999,8416.0
878.097,9922.0
876.327,9902.0
751.0994999999999,8487.0
961.2869999999999,10862.0
1032.7949999999998,11670.0
1032.7949999999998,11670.0
1032.7949999999998,11670.0
685.521,7746.0
685.521,7746.0
803.934,9084.0
803.934,9084.0
801.4559999999999,9056.0
802.0754999999999,9063.0
801.4559999999999,9056.0
801.4559999999999,9056.0
814.8195,9207.0
814.8195,9207.0
814.8195,9207.0
814.8195,9207.0
814.8195,9207.0
814.8195,9207.0
814.8195,9207.0
814.8195,9207.0
766.1445,8657.0
834.732,9432.0
690.5654999999999,7803.0
230.808,2608.0
807.2969999999999,9122.0
806.8544999999999,9117.0
806.8544999999999,9117.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
801.102,9052.0
807.0314999999999,9119.0
807.0314999999999,9119.0
807.0314999999999,9119.0
805.0844999999999,9097.0
801.102,9052.0
742.6034999999999,8391.0
681.7155,7703.0
796.146,8996.0
667.644,7544.0
669.9449999999999,7570.0
293.82,3320.0
518.8755,5863.0
509.3175,5755.0
749.5949999999999,8470.0
746.9399999999999,8440.0
746.9399999999999,8440.0
746.9399999999999,8440.0
746.9399999999999,8440.0
452.76599999999996,5116.0
457.98749999999995,5175.0
449.58,5080.0
756.675,8550.0
755.082,8532.0
749.5949999999999,8470.0
756.852,8552.0
755.082,8532.0
1035.8039999999999,11704.0
690.3,7800.0
308.42249999999996,3485.0
889.3365,10049.0
889.779,10054.0
889.3365,10049.0
434.53499999999997,4910.0
426.393,4818.0
423.03,4780.0
426.83549999999997,4823.0
806.235,9110.0
663.0419999999999,7492.0
857.4765,9689.0
857.4765,9689.0
857.4765,9689.0
777.915,8790.0
777.915,8790.0
288.687,3262.0
290.103,3278.0
290.103,3278.0
290.103,3278.0
290.103,3278.0
788.712,8912.0
788.712,8912.0
788.712,8912.0
788.712,8912.0
268.11075,3029.5
729.24,8240.0
923.055,10430.0
923.1434999999999,10431.0
899.0714999999999,10159.0
695.433,7858.0
695.256,7856.0
695.256,7856.0
681.981,7706.0
682.866,7716.0
690.654,7804.0
682.689,7714.0
682.866,7716.0
682.512,7712.0
899.8679999999999,10168.0
878.982,9932.0
518.6985,5861.0
518.6985,5861.0
490.64399999999995,5544.0
490.64399999999995,5544.0
490.64399999999995,5544.0
483.6525,5465.0
487.45799999999997,5508.0
486.39599999999996,5496.0
505.512,5712.0
518.433,5858.0
519.9375,5875.0
494.715,5590.0
494.715,5590.0
494.715,5590.0
494.715,5590.0
498.34349999999995,5631.0
170.628,1928.0
746.232,8432.0
993.324,11224.0
713.1329999999999,8058.0
656.2275,7415.0
655.254,7404.0
655.254,7404.0
655.254,7404.0
655.254,7404.0
655.254,7404.0
976.155,11030.0
961.995,10870.0
967.659,10934.0
917.0369999999999,10362.0
917.0369999999999,10362.0
917.0369999999999,10362.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
899.16,10160.0
972.9689999999999,10994.0
972.9689999999999,10994.0
913.3199999999999,10320.0
913.3199999999999,10320.0
913.3199999999999,10320.0
913.3199999999999,10320.0
913.3199999999999,10320.0
911.55,10300.0
911.55,10300.0
893.7615,10099.0
893.7615,10099.0
893.7615,10099.0
893.7615,10099.0
893.7615,10099.0
959.3399999999999,10840.0
893.7615,10099.0
893.7615,10099.0
893.7615,10099.0
893.7615,10099.0
917.391,10366.0
917.0369999999999,10362.0
917.0369999999999,10362.0
917.568,10368.0
917.568,10368.0
917.568,10368.0
917.568,10368.0
917.568,10368.0
917.568,10368.0
897.39,10140.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
916.1519999999999,10352.0
740.1255,8363.0
740.1255,8363.0
740.1255,8363.0
961.5524999999999,10865.0
917.568,10368.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
643.0409999999999,7266.0
643.0409999999999,7266.0
643.0409999999999,7266.0
643.0409999999999,7266.0
643.0409999999999,7266.0
643.0409999999999,7266.0
642.51,7260.0
643.0409999999999,7266.0
642.51,7260.0
643.0409999999999,7266.0
914.736,10336.0
914.736,10336.0
914.736,10336.0
914.736,10336.0
914.736,10336.0
895.7969999999999,10122.0
914.736,10336.0
914.736,10336.0
914.736,10336.0
739.4174999999999,8355.0
739.4174999999999,8355.0
739.4174999999999,8355.0
895.7969999999999,10122.0
895.7969999999999,10122.0
895.7969999999999,10122.0
642.333,7258.0
642.333,7258.0
642.333,7258.0
643.572,7272.0
898.452,10152.0
889.779,10054.0
904.116,10216.0
889.779,10054.0
899.16,10160.0
899.8679999999999,10168.0
899.8679999999999,10168.0
899.8679999999999,10168.0
899.8679999999999,10168.0
899.8679999999999,10168.0
682.9544999999999,7717.0
915.621,10346.0
915.9749999999999,10350.0
1014.564,11464.0
1014.564,11464.0
1051.3799999999999,11880.0
1013.502,11452.0
838.449,9474.0
842.1659999999999,9516.0
916.683,10358.0
918.1875,10375.0
898.275,10150.0
898.275,10150.0
634.8104999999999,7173.0
634.8104999999999,7173.0
935.0909999999999,10566.0
963.9419999999999,10892.0
963.9419999999999,10892.0
963.9419999999999,10892.0
963.9419999999999,10892.0
914.382,10332.0
933.675,10550.0
490.998,5548.0
689.8575,7795.0
712.425,8050.0
758.4449999999999,8570.0
758.4449999999999,8570.0
753.135,8510.0
758.4449999999999,8570.0
758.4449999999999,8570.0
756.675,8550.0
749.064,8464.0
749.5949999999999,8470.0
749.064,8464.0
758.8874999999999,8575.0
758.4449999999999,8570.0
758.4449999999999,8570.0
669.414,7564.0
667.29,7540.0
663.75,7500.0
663.75,7500.0
663.75,7500.0
220.80749999999998,2495.0
751.365,8490.0
749.5949999999999,8470.0
751.365,8490.0
751.365,8490.0
220.80749999999998,2495.0
757.737,8562.0
748.7099999999999,8460.0
748.179,8454.0
748.179,8454.0
2.0,4620.0
755.6129999999999,8538.0
752.25,8500.0
752.25,8500.0
750.126,8476.0
752.25,8500.0
752.25,8500.0
760.3919999999999,8592.0
760.3919999999999,8592.0
754.3739999999999,8524.0
755.5245,8537.0
755.082,8532.0
755.082,8532.0
755.082,8532.0
752.25,8500.0
753.6659999999999,8516.0
755.79,8540.0
756.675,8550.0
755.79,8540.0
746.9399999999999,8440.0
755.79,8540.0
755.79,8540.0
357.2745,4037.0
755.082,8532.0
752.25,8500.0
727.4699999999999,8220.0
682.689,7714.0
682.158,7708.0
682.512,7712.0
682.6005,7713.0
713.1329999999999,8058.0
713.1329999999999,8058.0
701.805,7930.0
689.415,7790.0
858.0074999999999,9695.0
1482.6405,16753.0
1482.6405,16753.0
1482.6405,16753.0
1168.6425,13205.0
1168.6425,13205.0
1244.2214999999999,14059.0
1217.406,13756.0
1174.572,13272.0
1181.1209999999999,13346.0
1174.572,13272.0
1265.7269999999999,14302.0
1245.903,14078.0
982.4385,11101.0
982.4385,11101.0
1065.894,12044.0
1327.3229999999999,14998.0
1301.658,14708.0
1265.3729999999998,14298.0
1327.3229999999999,14998.0
1339.8899999999999,15140.0
1345.1999999999998,15200.0
1342.722,15172.0
987.3059999999999,11156.0
1491.4019999999998,16852.0
1473.702,16652.0
1491.4019999999998,16852.0
1491.4019999999998,16852.0
1035.1844999999998,11697.0
1053.327,11902.0
1053.327,11902.0
1088.196,12296.0
1086.78,12280.0
1086.78,12280.0
1086.78,12280.0
1086.78,12280.0
1086.78,12280.0
1086.78,12280.0
1349.625,15250.0
1340.8635,15151.0
596.9325,6745.0
596.9325,6745.0
596.9325,6745.0
605.163,6838.0
596.9325,6745.0
505.15799999999996,5708.0
606.048,6848.0
473.7405,5353.0
503.21099999999996,5686.0
490.64399999999995,5544.0
490.64399999999995,5544.0
490.64399999999995,5544.0
508.52099999999996,5746.0
516.132,5832.0
516.7515,5839.0
516.132,5832.0
502.76849999999996,5681.0
502.76849999999996,5681.0
426.4815,4819.0
424.977,4802.0
631.3589999999999,7134.0
631.3589999999999,7134.0
717.1155,8103.0
721.275,8150.0
961.995,10870.0
961.995,10870.0
751.7189999999999,8494.0
750.6569999999999,8482.0
1011.555,11430.0
818.0939999999999,9244.0
840.9269999999999,9502.0
820.395,9270.0
820.395,9270.0
789.9509999999999,8926.0
864.9105,9773.0
786.89775,8891.5
784.641,8866.0
790.5704999999999,8933.0
786.27825,8884.5
791.367,8942.0
818.1825,9245.0
952.968,10768.0
788.9775,8915.0
975.093,11018.0
975.093,11018.0
914.736,10336.0
914.736,10336.0
1059.7875,11975.0
1059.7875,11975.0
1059.7875,11975.0
864.1139999999999,9764.0
977.3054999999999,11043.0
856.5029999999999,9678.0
866.769,9794.0
866.769,9794.0
950.7555,10743.0
688.0875,7775.0
1012.617,11442.0
895.7969999999999,10122.0
895.7969999999999,10122.0
954.207,10782.0
954.207,10782.0
1342.9875,15175.0
897.213,10138.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
915.9749999999999,10350.0
920.4,10400.0
915.9749999999999,10350.0
897.7439999999999,10144.0
915.9749999999999,10350.0
960.933,10858.0
912.966,10316.0
898.275,10150.0
962.1719999999999,10872.0
709.062,8012.0
709.062,8012.0
673.308,7608.0
709.062,8012.0
658.3515,7439.0
709.062,8012.0
558.3465,6309.0
558.3465,6309.0
562.329,6354.0
665.1659999999999,7516.0
665.1659999999999,7516.0
665.1659999999999,7516.0
665.1659999999999,7516.0
652.5989999999999,7374.0
652.5989999999999,7374.0
665.1659999999999,7516.0
665.1659999999999,7516.0
665.1659999999999,7516.0
665.1659999999999,7516.0
1051.3799999999999,11880.0
1051.3799999999999,11880.0
1051.3799999999999,11880.0
1051.3799999999999,11880.0
1012.617,11442.0
1012.617,11442.0
1012.617,11442.0
1012.617,11442.0
1012.617,11442.0
1014.1215,11459.0
1014.1215,11459.0
821.6339999999999,9284.0
1012.7054999999999,11443.0
455.775,5150.0
455.775,5150.0
455.775,5150.0
1014.564,11464.0
1014.564,11464.0
1014.0329999999999,11458.0
1014.0329999999999,11458.0
1014.9179999999999,11468.0
891.549,10074.0
658.794,7444.0
697.7339999999999,7884.0
895.3544999999999,10117.0
685.3439999999999,7744.0
697.7339999999999,7884.0
912.435,10310.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
556.665,6290.0
895.7969999999999,10122.0
895.7969999999999,10122.0
895.7969999999999,10122.0
921.285,10410.0
921.285,10410.0
921.285,10410.0
921.285,10410.0
921.285,10410.0
921.285,10410.0
580.737,6562.0
580.737,6562.0
516.309,5834.0
516.309,5834.0
516.309,5834.0
516.309,5834.0
516.309,5834.0
580.737,6562.0
516.309,5834.0
1418.3895,16027.0
1419.2745,16037.0
248.4195,2807.0
832.2539999999999,9404.0
832.2539999999999,9404.0
91.155,1030.0
197.97449999999998,2237.0
197.97449999999998,2237.0
1094.3909999999998,12366.0
1.03,12085.0
2.1,10317.0
784.995,8870.0
819.333,9258.0
5.53,11357.0
2.16,3872.0
897.6555,10143.0
5.37,9527.0
528.876,5976.0
6.56,6301.0
579.852,6552.0
631.8014999999999,7139.0
640.2975,7235.0
742.7805,8393.0
744.3734999999999,8411.0
2.08,0.18408
2.08,0.18408
407.7195,4607.0
673.131,7606.0
673.131,7606.0
616.5794999999999,6967.0
616.5794999999999,6967.0
759.507,8582.0
7.0,0.6194999999999999
10.0,15288.0
38.0,6740.0
56.0,11026.0
69.0,10890.0
585.1619999999999,6612.0
64.0,10932.0
4.0,8713.0
7.0,8973.0
215.94,2440.0
739.1519999999999,8352.0
39.0,7686.0
80.0,10109.0
80.0,10060.0
15.0,6992.0
116.0,9974.0
41.0,7476.0
13.0,4521.0
3.0,4250.0
28.0,8981.0
101.0,10001.0
94.0,10803.0
11.0,5526.5
9.0,6166.0
2.0,6155.0
1.0,2307.5
5.0,6360.0
3.0,3205.0
6.0,11894.0
6.0,11854.0
9.0,11798.0
38.0,9080.0
68.0,11032.0
53.0,6359.0
530.0264999999999,5989.0
973.5,11000.0
1033.149,11674.0
985.8014999999999,11139.0
619.5,7000.0
708.0,8000.0
1062.0,12000.0
442.5,5000.0
531.0,6000.0
1291.6575,14595.0
779.4195,8807.0
947.481,10706.0
387.984,4384.0
383.736,4336.0
1097.046,12396.0
941.286,10636.0
1327.4115,14999.0
681.627,7702.0
701.4509999999999,7926.0
614.9865,6949.0
573.48,6480.0
655.962,7412.0
553.125,6250.0
658.971,7446.0
646.6695,7307.0
654.8114999999999,7399.0
730.125,8250.0
676.0514999999999,7639.0
676.0514999999999,7639.0
694.6365,7849.0
320.01599999999996,3616.0
700.7429999999999,7918.0
732.1605,8273.0
737.2049999999999,8330.0
853.14,9640.0
835.8824999999999,9445.0
841.635,9510.0
1223.2469999999998,13822.0
1058.991,11966.0
1219.9724999999999,13785.0
692.424,7824.0
799.155,9030.0
1247.1419999999998,14092.0
1632.8249999999998,18450.0
648.528,7328.0
370.815,4190.0
689.2379999999999,7788.0
525.9555,5943.0
478.962,5412.0
1170.4125,13225.0
261.1635,2951.0
898.275,10150.0
324.79499999999996,3670.0
610.65,6900.0
338.5125,3825.0
769.9499999999999,8700.0
758.1795,8567.0
1110.2324999999998,12545.0
893.319,10094.0
890.31,10060.0
891.549,10074.0
983.766,11116.0
1369.5817499999998,15475.5
1365.732,15432.0
891.549,10074.0
707.115,7990.0
707.115,7990.0
707.115,7990.0
347.805,3930.0
348.159,3934.0
377.71799999999996,4268.0
353.292,3992.0
354.17699999999996,4002.0
210.1875,2375.0
320.37,3620.0
320.37,3620.0
322.14,3640.0
322.14,3640.0
348.7785,3941.0
348.7785,3941.0
351.6105,3973.0
357.6285,4041.0
354.9735,4011.0
354.9735,4011.0
357.6285,4041.0
782.3399999999999,8840.0
782.3399999999999,8840.0
782.3399999999999,8840.0
782.3399999999999,8840.0
782.3399999999999,8840.0
782.3399999999999,8840.0
775.6139999999999,8764.0
708.6195,8007.0
708.6195,8007.0
353.115,3990.0
341.5215,3859.0
320.901,3626.0
361.78799999999995,4088.0
348.86699999999996,3942.0
348.86699999999996,3942.0
357.2745,4037.0
357.8055,4043.0
357.8055,4043.0
362.496,4096.0
477.9,5400.0
480.8205,5433.0
480.8205,5433.0
480.64349999999996,5431.0
637.2885,7201.0
384.798,4348.0
384.1785,4341.0
210.1875,2375.0
210.98399999999998,2384.0
310.281,3506.0
864.645,9770.0
228.32999999999998,2580.0
228.32999999999998,2580.0
228.32999999999998,2580.0
284.085,3210.0
279.65999999999997,3160.0
280.54499999999996,3170.0
482.50199999999995,5452.0
328.866,3716.0
474.89099999999996,5366.0
298.6875,3375.0
288.24449999999996,3257.0
297.183,3358.0
297.537,3362.0
297.714,3364.0
311.6085,3521.0
296.47499999999997,3350.0
332.406,3756.0
230.45399999999998,2604.0
296.829,3354.0
296.829,3354.0
296.829,3354.0
276.29699999999997,3122.0
279.12899999999996,3154.0
220.188,2488.0
220.188,2488.0
222.5775,2515.0
222.5775,2515.0
221.6925,2505.0
221.60399999999998,2504.0
221.60399999999998,2504.0
221.25,2500.0
137.706,1556.0
793.8449999999999,8970.0
793.8449999999999,8970.0
827.121,9346.0
827.121,9346.0
827.121,9346.0
827.121,9346.0
827.121,9346.0
827.121,9346.0
827.121,9346.0
416.12699999999995,4702.0
496.662,5612.0
690.477,7802.0
690.477,7802.0
695.9639999999999,7864.0
690.477,7802.0
690.477,7802.0
682.9544999999999,7717.0
682.9544999999999,7717.0
682.9544999999999,7717.0
682.9544999999999,7717.0
682.9544999999999,7717.0
682.9544999999999,7717.0
713.1329999999999,8058.0
701.805,7930.0
682.866,7716.0
682.866,7716.0
682.866,7716.0
682.866,7716.0
690.654,7804.0
690.654,7804.0
690.831,7806.0
682.866,7716.0
690.831,7806.0
690.831,7806.0
690.831,7806.0
690.831,7806.0
690.831,7806.0
690.477,7802.0
681.627,7702.0
681.627,7702.0
681.627,7702.0
681.627,7702.0
681.627,7702.0
681.627,7702.0
695.256,7856.0
695.256,7856.0
695.256,7856.0
695.256,7856.0
695.256,7856.0
695.433,7858.0
695.433,7858.0
695.433,7858.0
695.433,7858.0
695.433,7858.0
691.185,7810.0
695.433,7858.0
94.2525,1065.0
727.4699999999999,8220.0
517.548,5848.0
754.4625,8525.0
758.5335,8571.0
659.679,7454.0
659.679,7454.0
659.679,7454.0
751.896,8496.0
504.0075,5695.0
1336.35,15100.0
1381.485,15610.0
1212.096,13696.0
1150.854,13004.0
1265.7269999999999,14302.0
1260.1515,14239.0
954.207,10782.0
1085.187,12262.0
1001.5545,11317.0
1001.5545,11317.0
1172.4479999999999,13248.0
1077.0449999999998,12170.0
1077.0449999999998,12170.0
1074.567,12142.0
1494.942,16892.0
1538.6609999999998,17386.0
1390.4234999999999,15711.0
1388.4765,15689.0
1357.2359999999999,15336.0
1385.1135,15651.0
1195.104,13504.0
1195.104,13504.0
1276.4354999999998,14423.0
1558.7504999999999,17613.0
210.453,2378.0
1018.1039999999999,11504.0
1018.1039999999999,11504.0
1021.5554999999999,11543.0
992.9699999999999,11220.0
992.9699999999999,11220.0
1258.116,14216.0
1340.3325,15145.0
979.5179999999999,11068.0
979.5179999999999,11068.0
964.3845,10897.0
991.9965,11209.0
1038.8129999999999,11738.0
814.2885,9201.0
701.4509999999999,7926.0
810.1289999999999,9154.0
1131.561,12786.0
1131.561,12786.0
1131.561,12786.0
823.05,9300.0
822.6959999999999,9296.0
482.14799999999997,5448.0
864.645,9770.0
822.8729999999999,9298.0
960.933,10858.0
791.8095,8947.0
762.1619999999999,8612.0
762.1619999999999,8612.0
762.1619999999999,8612.0
767.0295,8667.0
757.8254999999999,8563.0
757.8254999999999,8563.0
808.3589999999999,9134.0
780.747,8822.0
551.0894999999999,6227.0
568.8779999999999,6428.0
777.8265,8789.0
777.8265,8789.0
772.7819999999999,8732.0
718.62,8120.0
560.2049999999999,6330.0
560.2049999999999,6330.0
937.569,10594.0
554.01,6260.0
811.014,9164.0
553.4789999999999,6254.0
454.005,5130.0
836.7674999999999,9455.0
754.3739999999999,8524.0
754.905,8530.0
862.3439999999999,9744.0
849.8655,9603.0
540.6465,6109.0
552.948,6248.0
546.7529999999999,6178.0
761.8965,8609.0
764.64,8640.0
739.9485,8361.0
537.4605,6073.0
540.9119999999999,6112.0
753.843,8518.0
797.385,9010.0
760.569,8594.0
760.569,8594.0
760.569,8594.0
688.0875,7775.0
686.76,7760.0
811.014,9164.0
810.9254999999999,9163.0
612.42,6920.0
835.1745,9437.0
833.2275,9415.0
856.9454999999999,9683.0
856.9454999999999,9683.0
857.5649999999999,9690.0
834.6434999999999,9431.0
852.5205,9633.0
828.5369999999999,9362.0
828.6255,9363.0
828.6255,9363.0
886.3275,10015.0
969.8715,10959.0
970.7565,10969.0
848.007,9582.0
847.9185,9581.0
847.0335,9571.0
775.6139999999999,8764.0
833.3159999999999,9416.0
834.024,9424.0
835.1745,9437.0
871.6365,9849.0
876.0614999999999,9899.0
875.8845,9897.0
875.8845,9897.0
832.4309999999999,9406.0
875.265,9890.0
875.265,9890.0
834.732,9432.0
834.732,9432.0
802.4295,9067.0
802.4295,9067.0
803.1374999999999,9075.0
803.1374999999999,9075.0
810.7484999999999,9161.0
612.42,6920.0
611.8004999999999,6913.0
612.8625,6925.0
879.5129999999999,9938.0
827.829,9354.0
827.829,9354.0
783.2249999999999,8850.0
827.2094999999999,9347.0
721.8945,8157.0
757.2059999999999,8556.0
725.2574999999999,8195.0
725.2574999999999,8195.0
735.2579999999999,8308.0
890.664,10064.0
734.55,8300.0
719.5935,8131.0
730.4789999999999,8254.0
875.973,9898.0
875.973,9898.0
901.8149999999999,10190.0
901.8149999999999,10190.0
827.5635,9351.0
828.3599999999999,9360.0
803.226,9076.0
803.226,9076.0
700.1234999999999,7911.0
700.1234999999999,7911.0
589.1445,6657.0
631.0935,7131.0
698.973,7898.0
670.0335,7571.0
670.0335,7571.0
491.883,5558.0
574.9845,6497.0
714.549,8074.0
632.5095,7147.0
862.698,9748.0
576.312,6512.0
803.8454999999999,9083.0
803.8454999999999,9083.0
803.8454999999999,9083.0
803.8454999999999,9083.0
664.458,7508.0
596.6669999999999,6742.0
848.7149999999999,9590.0
848.7149999999999,9590.0
697.557,7882.0
697.557,7882.0
849.5115,9599.0
671.6265,7589.0
671.538,7588.0
833.3159999999999,9416.0
428.20725,4838.5
